"Id","ProductCategory.Code","Product.StockKeepingUnit","Catalog.Code","IsPrimaryCategory","$$ProductCategory.Code$Product.StockKeepingUnit","ProductId","ProductCategoryId"
"KWUDL0BLBWAEVNJ4M4","SF-CAT-EDU","SF-EDU-STD","SF-DEMO-CAT","true","SF-CAT-EDU;SF-EDU-STD","ETWJ8VQZSXTBOLCXPU","JM0ZUTTGUDZILDPAEJ"
"PZ44WCOC9XU5XOVMTH","SF-CAT-EDU","SF-EDU-ENT","SF-DEMO-CAT","true","SF-CAT-EDU;SF-EDU-ENT","33GLYJIZ7GXF1S6X6F","JM0ZUTTGUDZILDPAEJ"
"E2AFIUEN5IDXBTSVUA","SF-CAT-EDU","SF-EDU-BC","SF-DEMO-CAT","true","SF-CAT-EDU;SF-EDU-BC","HJF6WPD1P6HMBH4GMC","JM0ZUTTGUDZILDPAEJ"
"FHXHIJPZCK61X7OC0M","SF-CAT-EDU","SF-EDU-VPS","SF-DEMO-CAT","true","SF-CAT-EDU;SF-EDU-VPS","TKAQU7LG4LAPFT6XVD","JM0ZUTTGUDZILDPAEJ"
"AAHBJZ3K0NZPMDM02Y","SF-CAT-BND","SF-BND-STARTER","SF-DEMO-CAT","true","SF-CAT-BND;SF-BND-STARTER","JWBIFBUESXHHNREJS6","FB3E2PKIGNV96M5V22"
"JOGMKBJNXBTBZ7GIPE","SF-CAT-BND","SF-BND-GROWTH","SF-DEMO-CAT","true","SF-CAT-BND;SF-BND-GROWTH","OJGJ8CGGZGMOG30AHJ","FB3E2PKIGNV96M5V22"
"BQDGPTEOYDQYHGMKMQ","SF-CAT-USG","SF-USG-STORAGE","SF-DEMO-CAT","true","SF-CAT-USG;SF-USG-STORAGE","69ILGOLX815L7ECAZU","U8IZJOAWOL21MYOIDC"
"UC1LWFZJ57SJTKB7CT","SF-CAT-USG","SF-USG-EGRESS","SF-DEMO-CAT","true","SF-CAT-USG;SF-USG-EGRESS","PXDYQY3SNACACVUEUO","U8IZJOAWOL21MYOIDC"
"9TNKPXOQBT4V7EMMR1","SF-CAT-USG","SF-USG-COMPUTE","SF-DEMO-CAT","true","SF-CAT-USG;SF-USG-COMPUTE","P6YLRI7AJJ986U2JVD","U8IZJOAWOL21MYOIDC"
"BAD62YAG64E2B44EBT","SF-CAT-USG","SF-BLNG-STORAGE","SF-DEMO-CAT","false","SF-CAT-USG;SF-BLNG-STORAGE","A4YYXY7LS7QY7DAEPZ","U8IZJOAWOL21MYOIDC"
"5244ZYVE8BG9CSHMBZ","SF-CAT-USG","SF-BLNG-EGRESS","SF-DEMO-CAT","false","SF-CAT-USG;SF-BLNG-EGRESS","GKEI36BBF9UBVP3MC7","U8IZJOAWOL21MYOIDC"
"CPF0TPA8AF8QJP1HWG","SF-CAT-USG","SF-BLNG-COMPUTE","SF-DEMO-CAT","false","SF-CAT-USG;SF-BLNG-COMPUTE","1YYYPFSYTR2GIERULO","U8IZJOAWOL21MYOIDC"
"2RNU0QJZMN6AA3ZQKU","SF-CAT-SVC","SF-SUP-STD","SF-DEMO-CAT","true","SF-CAT-SVC;SF-SUP-STD","ODRPLLOX38HZNCLPST","THVWDEGCZLXVPBWE1L"
"MSW2M6DTTTJUOFYBQG","SF-CAT-SVC","SF-SUP-PREM","SF-DEMO-CAT","true","SF-CAT-SVC;SF-SUP-PREM","1BLW49OD0GKJB7KTPR","THVWDEGCZLXVPBWE1L"
"FKK1YNUKUBYUX7RWUR","SF-CAT-SVC","SF-SVC-ONBOARD","SF-DEMO-CAT","true","SF-CAT-SVC;SF-SVC-ONBOARD","AYS9UXZ2H3COXDFKVX","THVWDEGCZLXVPBWE1L"
