$$ProductCategory.Code$Product.StockKeepingUnit,Catalog.Code,IsPrimaryCategory,Product.StockKeepingUnit,ProductCategory.Code
BULLS-CAT-TICKETS;BULLS-ST-FULL,BULLS-CAT,true,BULLS-ST-FULL,BULLS-CAT-TICKETS
BULLS-CAT-TICKETS;BULLS-ST-20,BULLS-CAT,true,BULLS-ST-20,BULLS-CAT-TICKETS
BULLS-CAT-TICKETS;BULLS-ST-10,BULLS-CAT,true,BULLS-ST-10,BULLS-CAT-TICKETS
BULLS-CAT-TICKETS;BULLS-FAM-PACK,BULLS-CAT,true,BULLS-FAM-PACK,BULLS-CAT-TICKETS
BULLS-CAT-PREMIUM;BULLS-SUITE-LOWER,BULLS-CAT,true,BULLS-SUITE-LOWER,BULLS-CAT-PREMIUM
BULLS-CAT-PREMIUM;BULLS-SUITE-CLUB,BULLS-CAT,true,BULLS-SUITE-CLUB,BULLS-CAT-PREMIUM
BULLS-CAT-PREMIUM;BULLS-CORP-PKG,BULLS-CAT,true,BULLS-CORP-PKG,BULLS-CAT-PREMIUM
BULLS-CAT-EXPERIENCES;BULLS-EXP-TUNNEL,BULLS-CAT,true,BULLS-EXP-TUNNEL,BULLS-CAT-EXPERIENCES
BULLS-CAT-EXPERIENCES;BULLS-EXP-ANTHEM,BULLS-CAT,true,BULLS-EXP-ANTHEM,BULLS-CAT-EXPERIENCES
BULLS-CAT-EXPERIENCES;BULLS-EXP-BENCH,BULLS-CAT,true,BULLS-EXP-BENCH,BULLS-CAT-EXPERIENCES
BULLS-CAT-YOUTH;BULLS-YTH-ELITE,BULLS-CAT,true,BULLS-YTH-ELITE,BULLS-CAT-YOUTH
BULLS-CAT-YOUTH;BULLS-CAMP-SUMMER,BULLS-CAT,true,BULLS-CAMP-SUMMER,BULLS-CAT-YOUTH
BULLS-CAT-DIGITAL;BULLS-MBR-PRO,BULLS-CAT,true,BULLS-MBR-PRO,BULLS-CAT-DIGITAL
