ProductCategory.Code,Product.StockKeepingUnit,Catalog.Code,IsPrimaryCategory,$$ProductCategory.Code$Product.StockKeepingUnit
SF-CAT-EDU,SF-EDU-STD,SF-DEMO-CAT,true,SF-CAT-EDU;SF-EDU-STD
SF-CAT-EDU,SF-EDU-ENT,SF-DEMO-CAT,true,SF-CAT-EDU;SF-EDU-ENT
SF-CAT-EDU,SF-EDU-BC,SF-DEMO-CAT,true,SF-CAT-EDU;SF-EDU-BC
SF-CAT-EDU,SF-EDU-VPS,SF-DEMO-CAT,true,SF-CAT-EDU;SF-EDU-VPS
SF-CAT-BND,SF-BND-STARTER,SF-DEMO-CAT,true,SF-CAT-BND;SF-BND-STARTER
SF-CAT-BND,SF-BND-GROWTH,SF-DEMO-CAT,true,SF-CAT-BND;SF-BND-GROWTH
SF-CAT-USG,SF-USG-STORAGE,SF-DEMO-CAT,true,SF-CAT-USG;SF-USG-STORAGE
SF-CAT-USG,SF-USG-EGRESS,SF-DEMO-CAT,true,SF-CAT-USG;SF-USG-EGRESS
SF-CAT-USG,SF-USG-COMPUTE,SF-DEMO-CAT,true,SF-CAT-USG;SF-USG-COMPUTE
SF-CAT-USG,SF-BLNG-STORAGE,SF-DEMO-CAT,false,SF-CAT-USG;SF-BLNG-STORAGE
SF-CAT-USG,SF-BLNG-EGRESS,SF-DEMO-CAT,false,SF-CAT-USG;SF-BLNG-EGRESS
SF-CAT-USG,SF-BLNG-COMPUTE,SF-DEMO-CAT,false,SF-CAT-USG;SF-BLNG-COMPUTE
SF-CAT-SVC,SF-SUP-STD,SF-DEMO-CAT,true,SF-CAT-SVC;SF-SUP-STD
SF-CAT-SVC,SF-SUP-PREM,SF-DEMO-CAT,true,SF-CAT-SVC;SF-SUP-PREM
SF-CAT-SVC,SF-SVC-ONBOARD,SF-DEMO-CAT,true,SF-CAT-SVC;SF-SVC-ONBOARD
